0	0	135	0.8848310708999634
0	0	391	0.8583850264549255
0	0	1277	0.8007721304893494
0	0	220	0.4710291922092438
2	1	2	0.7712023854255676
2	1	221	0.6727378964424133
2	1	889	0.6282308101654053
2	1	751	0.6214138865470886
4	2	28	0.8832124471664429
6	3	633	0.7498481273651123
6	3	719	0.5766090750694275
8	0	307	0.7010474801063538
10	4	10	0.9421813488006592
10	4	526	0.9039943814277649
12	5	453	0.32384875416755676
14	0	933	0.4675457179546356
18	5	975	0.402194082736969
20	0	188	0.3995484709739685
22	1	390	0.6069329380989075
22	1	1085	0.5355463027954102
22	1	734	0.471469521522522
22	1	193	0.396784245967865
24	1	24	0.930932343006134
24	1	4077	0.6446932554244995
24	1	246	0.4592595398426056
24	1	1190	0.43016597628593445
24	1	194	0.3315628468990326
24	1	1531	0.28538307547569275
24	1	3388	0.2498711347579956
24	1	1333	0.18832719326019287
24	1	2133	0.18546012043952942
24	1	1175	0.1680178940296173
26	0	547	0.4990692734718323
26	0	392	0.48125794529914856
26	0	404	0.45729467272758484
28	3	618	0.8889214992523193
30	1	1614	0.29986608028411865
30	1	3145	0.29266396164894104
30	1	874	0.23998574912548065
30	1	297	0.23417846858501434
30	1	1620	0.23341405391693115
32	1	1693	0.8893845081329346
34	2	389	0.39668008685112
34	2	146	0.34460747241973877
34	2	17	0.34336599707603455
34	2	408	0.3425014615058899
35	1	35	0.7532320022583008
35	1	787	0.56810462474823
35	1	2056	0.38742977380752563
35	1	868	0.31325849890708923
5	2	1323	0.3352036476135254
5	2	134	0.3350980281829834
5	2	126	0.33502665162086487
5	2	854	0.3326144814491272
37	1	2030	0.5517128109931946
37	1	1007	0.5437862873077393
37	1	1780	0.49036985635757446
37	1	2442	0.4844401478767395
39	3	718	0.5533883571624756
39	3	956	0.5495763421058655
39	3	274	0.4700697064399719
39	3	933	0.4524923264980316
41	1	1454	0.919430673122406
41	1	1731	0.9112743735313416
41	1	864	0.3197903633117676
41	1	752	0.3125082850456238
41	1	978	0.3117833733558655
43	1	949	0.937263548374176
43	1	43	0.7884995937347412
43	1	784	0.7436751127243042
45	0	60	0.9415721893310547
45	0	668	0.9351404309272766
45	0	1181	0.8834736347198486
47	1	47	0.7886698246002197
47	1	500	0.5423224568367004
47	1	430	0.5226892828941345
49	2	28	0.8827848434448242
49	2	220	0.3419317305088043
49	2	404	0.337676465511322
49	2	1	0.332685649394989
51	1	40	0.5426247715950012
51	1	224	0.5393237471580505
53	0	208	0.33617255091667175
53	0	239	0.3340547978878021
55	1	55	0.9736915826797485
55	1	194	0.6466853618621826
55	1	381	0.5684961080551147
57	3	198	0.9126766324043274
57	3	719	0.8921464681625366
59	0	300	0.4834035336971283
59	0	178	0.3496096432209015
61	6	61	0.9335832595825195
61	6	484	0.9032764434814453
61	6	108	0.8978772163391113
65	1	1275	0.8890372514724731
65	1	456	0.8786513805389404
65	1	65	0.7531799077987671
65	1	1594	0.5157130360603333
65	1	457	0.45768800377845764
67	2	198	0.43398720026016235
67	2	906	0.328569620847702
69	1	69	0.8507452607154846
69	1	1036	0.7263715863227844
69	1	1763	0.7051498889923096
69	1	4340	0.6899733543395996
69	1	2526	0.22526685893535614
69	1	3731	0.2106681615114212
71	1	71	0.9156161546707153
71	1	260	0.9024538397789001
73	1	73	0.8761339783668518
73	1	2426	0.21390831470489502
73	1	2903	0.18312659859657288
73	1	3095	0.17849200963974
73	1	2427	0.16667282581329346
73	1	1888	0.16170978546142578
73	1	2357	0.14602842926979065
73	1	3939	0.12101128697395325
73	1	2826	0.0984196737408638
73	1	1162	0.09770047664642334
73	1	3026	0.095716692507267
73	1	1632	0.09462638199329376
73	1	411	0.08437945693731308
73	1	1948	0.0799078643321991
73	1	3439	0.07811146974563599
75	6	1624	0.6317535638809204
75	6	1835	0.5833598971366882
75	6	866	0.561992883682251
75	6	878	0.5459847450256348
75	6	2027	0.46305519342422485
77	5	535	0.321591317653656
77	5	396	0.3167291283607483
79	1	79	0.33322837948799133
79	1	3255	0.3330627381801605
79	1	3665	0.25724902749061584
79	1	4260	0.24032284319400787
79	1	3009	0.20320066809654236
79	1	1408	0.18126323819160461
79	1	2189	0.14288166165351868
79	1	2335	0.12898489832878113
79	1	3748	0.12616485357284546
79	1	801	0.11889945715665817
79	1	2336	0.11809109151363373
79	1	3636	0.11477266997098923
79	1	2599	0.11466190218925476
79	1	2855	0.10781962424516678
79	1	2049	0.09871616959571838
51	3	146	0.6104519963264465
51	3	439	0.40377771854400635
51	3	52	0.39833447337150574
51	3	192	0.3981688320636749
82	3	1685	0.46286311745643616
84	6	84	0.9325401186943054
84	6	136	0.9291830658912659
84	6	1022	0.9263845086097717
84	6	101	0.9249721169471741
84	6	1473	0.924346923828125
86	2	7	0.5679154992103577
86	2	321	0.37017300724983215
88	0	41	0.8971181511878967
88	0	1020	0.896436333656311
1	5	23	0.31469324231147766
1	5	396	0.3103707432746887
91	1	1355	0.507756233215332
91	1	1200	0.5037455558776855
93	4	885	0.7565546035766602
93	4	470	0.7504972815513611
66	1	3286	0.7920666337013245
66	1	2294	0.6093525290489197
66	1	2340	0.5011654496192932
96	1	1650	0.5815780758857727
96	1	4961	0.4458833634853363
96	1	2326	0.3903508186340332
96	1	96	0.22755169868469238
98	1	2485	0.8296968936920166
98	1	868	0.5416284799575806
98	1	2020	0.41112324595451355
100	1	100	0.9941721558570862
100	1	136	0.9357789754867554
100	1	465	0.9318386316299438
100	1	258	0.9314039945602417
100	1	427	0.9312114715576172
102	2	295	0.33955663442611694
102	2	126	0.33955127000808716
104	3	519	0.9218547344207764
106	3	590	0.20211070775985718
106	3	36	0.19303356111049652
106	3	1455	0.17815281450748444
106	3	918	0.1775962859392166
106	3	490	0.14910098910331726
106	3	330	0.14707383513450623
106	3	177	0.1468207985162735
108	6	108	0.9073167443275452
108	6	61	0.8978772163391113
108	6	359	0.8942675590515137
110	1	110	0.8256661295890808
110	1	378	0.5860065817832947
110	1	825	0.474740207195282
110	1	1096	0.47146886587142944
110	1	1355	0.47132253646850586
112	3	390	0.6622054576873779
112	3	408	0.6211934089660645
112	3	442	0.5771821141242981
112	3	313	0.39896029233932495
112	3	50	0.38945022225379944
114	6	216	0.5086822509765625
114	6	61	0.5021532773971558
114	6	470	0.4909510612487793
114	6	779	0.4882902204990387
115	3	626	0.9323694109916687
115	3	962	0.916562557220459
115	3	497	0.8867448568344116
117	1	3214	0.1851317137479782
117	1	3622	0.1561727076768875
117	1	3215	0.1503334939479828
117	1	3621	0.1438770443201065
117	1	117	0.12250492721796036
