0	0	8766	0.6648494601249695
0	0	8649	0.5669786930084229
3	1	10074	0.9124695062637329
7	2	9123	0.11209353059530258
7	2	1785	0.08590821921825409
9	3	13	0.9960218071937561
9	4	12	0.9739657044410706
9	4	10	0.8070759177207947
14	5	285	0.43853822350502014
14	5	283	0.3535612225532532
14	6	19351	0.7542054653167725
14	6	283	0.5152783393859863
17	7	6283	0.21652817726135254
17	7	16024	0.07656782865524292
19	3	21	0.9951105713844299
19	3	22	0.8724913001060486
19	8	20	0.9817675948143005
19	8	22	0.8832011222839355
19	9	21	0.9943734407424927
19	9	1365	0.833700954914093
23	10	10260	0.8794514536857605
23	10	24642	0.6588667631149292
25	6	27	0.0914287120103836
25	6	8502	0.07958938181400299
25	11	26	0.709507405757904
25	11	272	0.14749519526958466
25	12	738	0.15902093052864075
25	12	2388	0.14725342392921448
29	13	117	0.5915827751159668
29	6	33	0.7838872671127319
29	6	233	0.14655092358589172
29	14	32	0.9395375847816467
29	14	15100	0.29432210326194763
34	6	25914	0.2948397696018219
34	6	17646	0.25047802925109863
36	10	9726	0.08478101342916489
36	10	14915	0.08209424465894699
38	3	20662	0.2696043848991394
38	3	3144	0.24991849064826965
40	10	14778	0.26438236236572266
40	10	12716	0.2179403156042099
41	1	15489	0.3303608298301697
44	10	48	0.2981310784816742
44	10	9101	0.21131713688373566
44	15	3391	0.2114391028881073
44	15	47	0.18982452154159546
50	6	52	0.22385892271995544
50	6	3756	0.11359424889087677
50	16	51	0.4050331711769104
50	16	5518	0.33692026138305664
60	7	70	0.7566487193107605
60	7	66	0.5208452939987183
72	5	2069	0.09525560587644577
72	5	25825	0.07760120183229446
74	6	26	0.32522639632225037
74	6	28	0.29603761434555054
75	6	14951	0.1271536499261856
75	6	366	0.10707077383995056
77	18	12937	0.3634585440158844
77	18	2610	0.3003752827644348
79	17	23473	0.5742742419242859
79	17	3	0.43001845479011536
81	3	2417	0.18776622414588928
81	3	4653	0.1439305692911148
81	19	82	0.3799270987510681
81	19	2143	0.22693654894828796
84	2	9893	0.05227010324597359
84	2	462	0.04472331330180168
86	3	3258	0.07806500047445297
86	3	11074	0.06635751575231552
88	7	100	0.13652801513671875
88	7	597	0.09842240810394287
90	3	3110	0.20889060199260712
90	3	1159	0.16429471969604492
91	6	14417	0.17004019021987915
91	6	8452	0.13152854144573212
93	3	1092	0.2220047116279602
93	3	5004	0.20621415972709656
95	20	97	0.21785135567188263
95	20	242	0.11741875112056732
95	7	96	0.18794134259223938
95	7	242	0.12063726782798767
98	19	4685	0.0771140456199646
98	19	1217	0.07492814213037491
98	21	559	0.14459866285324097
98	21	2162	0.10135291516780853
101	6	3010	0.169180765748024
105	3	82	0.9748797416687012
105	3	107	0.2500665783882141
105	22	25035	0.4969521462917328
105	22	14071	0.15069738030433655
108	23	9058	0.7932358384132385
108	23	2162	0.7876057624816895
110	10	9105	0.16393806040287018
110	10	9107	0.11925201117992401
110	0	4021	0.23626485466957092
110	0	1434	0.19469866156578064
110	21	8115	0.18665161728858948
110	21	21639	0.15970464050769806
114	24	14545	0.6826791763305664
114	7	8866	0.23031418025493622
114	7	17385	0.1738823503255844
118	1	121	0.5624104142189026
118	11	119	0.8050506114959717
118	25	3883	0.9747878313064575
124	19	720	0.0418681763112545
124	19	3020	0.03782748430967331
125	10	21631	0.16152752935886383
125	10	1434	0.15863609313964844
127	7	4741	0.16697543859481812
127	7	7227	0.160841703414917
127	26	10488	0.45758137106895447
127	26	7625	0.4115831255912781
129	7	6283	0.1091560646891594
129	7	3094	0.0970277339220047
131	27	19455	0.497528076171875
131	27	1297	0.48050519824028015
133	5	3421	0.6889994740486145
133	5	3420	0.5697956681251526
135	28	3476	0.9518464207649231
135	28	14094	0.5123624205589294
135	0	1140	0.4711861312389374
139	6	141	0.3130950629711151
139	6	4639	0.1662314534187317
139	29	18728	0.14407633244991302
142	30	693	0.1605391502380371
142	30	19855	0.12911519408226013
144	7	4845	0.10160937905311584
144	7	11179	0.08005525171756744
145	10	4737	0.730242133140564
179	6	2308	0.12331760674715042
179	6	3711	0.12078256160020828
181	7	10100	0.18899551033973694
181	7	10106	0.17180389165878296
183	0	11276	0.10746388882398605
183	0	6197	0.09212381392717361
184	19	24794	0.3026202321052551
186	0	3071	0.2007962018251419
188	31	520	0.9957140684127808
188	21	15385	0.23464001715183258
188	21	21494	0.22728346288204193
193	32	697	0.9114157557487488
193	32	5652	0.8782354593276978
193	21	194	0.17666763067245483
193	21	1129	0.13424666225910187
199	7	2157	0.07269888371229172
199	7	3415	0.0334937609732151
200	0	1212	0.22595852613449097
200	0	11276	0.18809744715690613
202	33	10265	0.4229851961135864
202	33	20664	0.3774280548095703
202	34	206	0.5851415991783142
202	34	1400	0.3436795175075531
202	35	206	0.3942602574825287
202	35	2606	0.16880032420158386
202	7	204	0.15285784006118774
202	7	647	0.1284172683954239
207	36	210	0.9988347887992859
207	36	214	0.9974750876426697
207	6	214	0.9806725382804871
207	6	1667	0.4976273775100708
207	37	207	0.9804432988166809
207	38	210	0.9993501305580139
207	38	208	0.8676140308380127
207	0	4487	0.39210668206214905
207	0	2006	0.37228062748908997
207	18	10419	0.19924147427082062
207	18	16672	0.13703176379203796
217	0	2695	0.4207707345485687
219	6	11946	0.6924968957901001
219	6	2384	0.3885301649570465
221	6	16431	0.30848294496536255
221	10	8465	0.11649314314126968
221	10	10433	0.10372967272996902
225	6	17580	0.18522095680236816
225	6	713	0.17209337651729584
225	25	225	0.986866295337677
225	25	12346	0.9808462262153625
227	1	6880	0.18858754634857178
227	1	20606	0.16558663547039032
229	10	8786	0.20652000606060028
229	10	9584	0.15978014469146729
231	1	5817	0.055555254220962524
231	1	1491	0.04355043172836304
232	2	949	0.17075398564338684
235	5	236	0.2820132374763489
235	5	283	0.27547454833984375
235	39	15	0.9355587363243103
235	39	285	0.30318689346313477
237	3	23632	0.22338411211967468
237	3	5397	0.19706302881240845
238	6	116	0.3008943200111389
238	6	115	0.20122584700584412
238	40	116	0.9887068271636963
238	40	2249	0.7237545251846313
238	41	115	0.8911161422729492
238	41	116	0.81474769115448
238	42	115	0.958562970161438
238	42	2063	0.9298617243766785
243	10	16321	0.09845922887325287
243	10	2995	0.08671505004167557
245	10	175	0.09375143051147461
245	10	172	0.0908711850643158
247	6	250	0.2976857125759125
247	6	2381	0.29525282979011536
247	10	244	0.3441088795661926
247	10	1212	0.20027542114257812
247	43	7537	0.25766098499298096
247	43	248	0.2519396245479584
247	32	247	0.6415335536003113
247	32	3305	0.611487865447998
247	7	559	0.3185400366783142
254	6	3950	0.31880319118499756
254	6	256	0.28844159841537476
254	44	255	0.46842849254608154
254	44	228	0.11933870613574982
257	45	259	0.8834874033927917
257	45	9473	0.5864131450653076
257	46	3051	0.9527667164802551
260	34	4072	0.31141629815101624
260	34	4039	0.25884363055229187
262	6	24624	0.14352692663669586
262	6	3567	0.10535941272974014
264	7	13596	0.5258535146713257
264	7	19762	0.265227347612381
266	31	189	0.7827422618865967
266	31	190	0.721065878868103
268	47	2163	0.6595482230186462
268	47	4405	0.33099931478500366
270	10	8908	0.08308593928813934
270	10	1480	0.07669153064489365
271	2	22846	0.07868514955043793
271	2	1882	0.07159816473722458
273	7	20855	0.496735155582428
273	7	3556	0.41328543424606323
275	6	8514	0.5188390016555786
275	6	19214	0.30825936794281006
277	1	3404	0.08268309384584427
277	1	10706	0.06305332481861115
278	10	9105	0.29124757647514343
280	18	4542	0.18063578009605408
280	18	3570	0.17802399396896362
147	6	3130	0.6837922930717468
147	16	284	0.9191686511039734
147	48	16	0.792837381362915
147	48	145	0.7098402380943298
286	23	16716	0.6713950037956238
286	23	11757	0.6354247331619263
288	7	2157	0.060206927359104156
288	7	295	0.04001564905047417
289	6	2789	0.07501091063022614
289	6	18976	0.07058602571487427
290	2	111	0.06307476758956909
290	2	240	0.06024423614144325
291	7	18	0.18367668986320496
291	7	10668	0.1403498649597168
293	6	3284	0.26777714490890503
293	6	14481	0.22907596826553345
293	49	18899	0.42919009923934937
293	49	1591	0.3070777952671051
293	50	82	0.43096208572387695
293	50	1363	0.35179901123046875
296	18	1418	0.4811078608036041
296	18	13476	0.32533028721809387
296	1	298	0.977428138256073
296	11	298	0.997012734413147
296	11	300	0.9952204823493958
296	11	16568	0.9916839599609375
304	6	17324	0.18085108697414398
304	6	464	0.16959373652935028
304	51	701	0.2612398564815521
304	51	9999	0.2303977757692337
307	0	2598	0.2426166981458664
307	0	3335	0.11376887559890747
309	7	20298	0.07278352230787277
309	7	3415	0.05902475118637085
310	6	24404	0.186543807387352
310	6	22251	0.1688968986272812
312	52	2962	0.9004989862442017
312	52	312	0.7963675856590271
312	19	5237	0.2615163326263428
312	19	5498	0.12969590723514557
315	10	415	0.187594935297966
315	10	3421	0.1782512068748474
317	31	1578	0.24817489087581635
317	31	2486	0.18435028195381165
317	53	2639	0.3002684414386749
317	53	3307	0.2500336468219757
317	21	517	0.24082206189632416
321	7	8599	0.07056789845228195
321	7	393	0.05985129252076149
322	54	3550	0.7250050902366638
322	54	14904	0.5180646181106567
324	7	17385	0.05288630723953247
324	7	899	0.0506267212331295
325	1	42	0.8454403281211853
325	1	1491	0.194597527384758
326	34	2944	0.15987150371074677
326	34	381	0.09809721261262894
328	10	2653	0.8067135810852051
328	10	328	0.7073915004730225
328	3	2530	0.6639471650123596
328	3	716	0.5289306044578552
328	7	1297	0.5464568138122559
328	7	47	0.43860140442848206
328	55	340	0.8782303929328918
328	55	3045	0.6787846684455872
328	1	19188	0.42150750756263733
328	1	11701	0.2836019694805145
328	25	328	0.9989368319511414
328	25	2654	0.9930025935173035
358	1	4682	0.3804819881916046
359	19	899	0.07124167680740356
359	19	272	0.05269002169370651
360	7	20298	0.21469704806804657
360	19	361	0.3142472207546234
360	19	10088	0.2989312410354614
364	6	2600	0.47342199087142944
367	7	2100	0.07189413905143738
367	7	19801	0.061826545745134354
368	7	738	0.05589219927787781
368	7	8599	0.04898761585354805
369	7	25050	0.2294083684682846
369	7	18929	0.21662966907024384
